,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,APPROVAL_STATUS,AGE,EMPLOYEE_FROM_YEARS
24808,5100099,1,1,0,0,171000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,57,-1001
24809,5100101,1,1,0,0,76500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,1
24810,5100104,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24811,5117640,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24812,5117641,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24813,5117642,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24814,5117643,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24815,5117645,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24816,5117646,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24817,5117647,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24818,5117650,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24819,5117651,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24820,5117652,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24821,5117653,0,1,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,30,0
24822,5100105,1,1,1,2,180000.0,State servant,Secondary ,Married,House ,0,0,0,4.0,0.0,37,4
24823,5117654,1,1,1,2,180000.0,State servant,Secondary ,Married,House ,0,0,0,4.0,0.0,37,4
24824,5117655,1,1,1,2,180000.0,State servant,Secondary ,Married,House ,0,0,0,4.0,0.0,37,4
24825,5100106,0,0,1,0,81000.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,48,8
24826,5117672,0,0,1,0,81000.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,48,8
24827,5117673,0,0,1,0,81000.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,48,8
24828,5100108,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24829,5100109,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24830,5117675,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24831,5117676,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24832,5117677,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24833,5117679,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24834,5117680,0,1,1,0,157500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,64,-1001
24835,5100110,1,1,1,0,261000.0,Working,Higher education,Separated,House ,0,1,0,1.0,0.0,64,27
24836,5117686,1,1,1,0,261000.0,Working,Higher education,Separated,House ,0,1,0,1.0,0.0,64,27
24837,5100112,1,1,1,0,270000.0,Working,Secondary ,Married,Rented apartment,1,1,0,2.0,0.0,41,5
24838,5118462,1,1,1,0,270000.0,Working,Secondary ,Married,Rented apartment,1,1,0,2.0,0.0,41,5
24839,5100113,1,0,0,0,202500.0,State servant,Incomplete higher,Married,Municipal apartment,1,1,0,2.0,0.0,37,2
24840,5100115,0,0,0,0,180000.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,48,10
24841,5100117,0,0,0,0,135000.0,Pensioner,Secondary ,Married,House ,0,0,1,2.0,0.0,42,-1001
24842,5100119,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,31,5
24843,5100123,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24844,5117698,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24845,5117699,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24846,5117700,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24847,5117702,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24848,5117704,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24849,5117707,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24850,5117708,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24851,5117709,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,55,10
24852,5100124,1,1,1,0,54000.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,60,-1001
24853,5100125,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24854,5117710,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24855,5117711,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24856,5117712,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24857,5117713,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24858,5117714,1,1,1,2,76500.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,32,1
24859,5100126,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24860,5118621,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24861,5118622,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24862,5118623,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24863,5118624,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24864,5118625,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24865,5118626,1,1,1,1,180000.0,Commercial associate,Incomplete higher,Married,House ,1,1,0,3.0,0.0,40,20
24866,5100127,0,1,0,2,184500.0,Working,Secondary ,Married,House ,1,1,1,4.0,0.0,31,5
24867,5100128,1,1,0,2,112500.0,Working,Secondary ,Married,House ,0,0,0,4.0,0.0,32,6
24868,5100129,1,1,0,2,112500.0,Working,Secondary ,Married,House ,0,0,0,4.0,0.0,32,6
24869,5100130,1,0,0,1,207000.0,Commercial associate,Secondary ,Married,House ,0,1,0,3.0,0.0,47,2
24870,5100131,1,0,0,1,207000.0,Commercial associate,Secondary ,Married,House ,0,1,0,3.0,0.0,47,2
24871,5100132,0,0,0,2,270000.0,Commercial associate,Higher education,Married,House ,0,0,0,4.0,0.0,38,5
24872,5100133,0,0,0,2,270000.0,Commercial associate,Higher education,Married,House ,0,0,0,4.0,0.0,38,5
24873,5100135,1,1,0,0,126000.0,Commercial associate,Secondary ,Widow,House ,1,1,0,1.0,0.0,55,3
24874,5100136,0,0,0,0,117000.0,Working,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,34,13
24875,5100137,1,1,0,0,121500.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,55,-1001
24876,5100141,1,1,0,0,180000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,48,10
24877,5100142,1,1,0,0,121500.0,Working,Higher education,Married,House ,1,0,0,2.0,0.0,43,10
24878,5100144,1,1,0,0,180000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,48,7
24879,5100145,0,0,0,0,112500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,61,4
24880,5100147,1,1,1,2,157500.0,Working,Secondary ,Civil marriage,Rented apartment,0,0,0,4.0,0.0,42,5
24881,5100148,1,1,1,2,157500.0,Working,Secondary ,Civil marriage,Rented apartment,0,0,0,4.0,0.0,42,5
24882,5100149,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24883,5100150,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24884,5117744,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24885,5117745,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24886,5117746,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24887,5117747,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24888,5117751,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24889,5117752,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24890,5117753,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24891,5117754,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24892,5117755,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24893,5117756,0,0,1,0,306000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,43,4
24894,5100151,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24895,5117758,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24896,5117759,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24897,5117760,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24898,5117761,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24899,5117762,1,1,1,0,74250.0,State servant,Secondary ,Married,House ,1,0,0,2.0,0.0,54,8
24900,5100152,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24901,5100153,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24902,5117767,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24903,5117768,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24904,5117769,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24905,5117770,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24906,5117771,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24907,5117772,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24908,5117773,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24909,5117775,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24910,5117776,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24911,5117777,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24912,5117778,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24913,5117779,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24914,5117780,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24915,5117781,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24916,5117782,1,0,1,0,144000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,39,3
24917,5100155,1,0,1,3,675000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,37,5
24918,5118627,1,0,1,3,675000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,37,5
24919,5118628,1,0,1,3,675000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,37,5
24920,5118629,1,0,1,3,675000.0,Working,Secondary ,Married,House ,0,0,0,5.0,0.0,37,5
24921,5100156,0,0,0,0,234000.0,Commercial associate,Higher education,Civil marriage,House ,1,1,0,2.0,0.0,63,14
24922,5100158,1,0,1,1,175500.0,Pensioner,Secondary ,Married,House ,0,0,0,3.0,0.0,54,-1001
24923,5100159,1,0,1,1,175500.0,Pensioner,Secondary ,Married,House ,0,0,0,3.0,0.0,54,-1001
24924,5100160,1,1,0,1,202500.0,Working,Secondary ,Civil marriage,With parents,0,1,0,3.0,0.0,36,7
24925,5100161,1,1,0,0,144000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,42,7
24926,5100163,1,1,0,0,144000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,42,7
24927,5100164,0,1,1,1,270000.0,Working,Secondary ,Married,House ,0,0,0,3.0,0.0,32,1
24928,5100165,0,0,0,0,270000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,6
24929,5100166,0,0,0,0,193500.0,Commercial associate,Secondary ,Married,House ,0,1,0,2.0,0.0,55,0
24930,5100167,1,1,0,0,76500.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,42,0
24931,5100168,0,0,0,0,450000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,47,-1001
24932,5100171,0,0,0,0,450000.0,Pensioner,Higher education,Married,House ,0,0,0,2.0,0.0,47,-1001
24933,5100172,1,1,0,1,157500.0,Commercial associate,Secondary ,Married,House ,1,1,0,3.0,0.0,35,10
24934,5117313,1,1,0,1,157500.0,Commercial associate,Secondary ,Married,House ,1,1,0,3.0,1.0,35,10
24935,5100173,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,54,-1001
24936,5117783,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,54,-1001
24937,5117785,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,54,-1001
24938,5100177,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24939,5118502,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24940,5118504,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24941,5118508,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24942,5118509,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24943,5118510,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24944,5118511,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24945,5118512,1,0,1,2,315000.0,Working,Higher education,Married,House ,1,1,0,4.0,0.0,37,7
24946,5100180,1,1,0,0,171000.0,Working,Secondary ,Single ,House ,0,1,1,1.0,0.0,63,8
24947,5100181,1,1,0,0,171000.0,Working,Secondary ,Single ,House ,0,1,1,1.0,0.0,63,8
24948,5100182,0,0,0,1,135000.0,Working,Secondary ,Married,House ,0,1,0,3.0,0.0,42,0
24949,5100183,0,0,0,0,202500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,2
24950,5100184,0,0,0,0,135000.0,Commercial associate,Secondary ,Single ,House ,0,0,0,1.0,0.0,29,2
24951,5100185,1,1,0,0,450000.0,Working,Higher education,Civil marriage,House ,0,0,0,2.0,0.0,44,14
24952,5100186,1,0,0,1,540000.0,Working,Higher education,Separated,House ,0,0,0,2.0,0.0,48,12
24953,5100187,0,1,1,0,166500.0,Working,Higher education,Married,House ,0,0,0,2.0,0.0,28,0
24954,5100189,0,1,0,0,112500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,50,21
24955,5100192,1,1,0,0,90000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,63,-1001
24956,5100193,0,1,0,1,157500.0,Working,Secondary ,Married,House ,1,1,0,3.0,0.0,36,5
24957,5100194,0,0,0,0,135000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,58,21
24958,5100196,1,0,0,2,540000.0,Working,Secondary ,Married,House ,1,1,0,4.0,0.0,41,13
24959,5100197,1,0,0,1,180000.0,Working,Secondary ,Married,House ,0,0,0,3.0,0.0,42,1
24960,5100199,1,1,0,2,112500.0,Working,Incomplete higher,Married,House ,1,0,0,4.0,0.0,40,7
24961,5100200,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24962,5117832,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24963,5117834,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24964,5117835,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24965,5117836,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24966,5117837,0,0,1,0,157500.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,54,5
24967,5100202,0,0,1,1,292500.0,State servant,Secondary ,Civil marriage,House ,0,1,0,3.0,0.0,28,10
24968,5117848,0,0,1,1,292500.0,State servant,Secondary ,Civil marriage,House ,0,1,0,3.0,0.0,28,10
24969,5117849,0,0,1,1,292500.0,State servant,Secondary ,Civil marriage,House ,0,1,0,3.0,0.0,28,10
24970,5117850,0,0,1,1,292500.0,State servant,Secondary ,Civil marriage,House ,0,1,0,3.0,0.0,28,10
24971,5100203,1,1,1,0,90000.0,Pensioner,Secondary ,Single ,House ,0,0,0,1.0,0.0,68,-1001
24972,5117859,1,1,1,0,90000.0,Pensioner,Secondary ,Single ,House ,0,0,0,1.0,0.0,68,-1001
24973,5117862,1,1,1,0,90000.0,Pensioner,Secondary ,Single ,House ,0,0,0,1.0,0.0,68,-1001
24974,5100204,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24975,5100205,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24976,5117864,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24977,5117865,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24978,5117866,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24979,5117868,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24980,5117869,1,1,1,0,157500.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,47,8
24981,5100208,1,1,0,0,90000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,56,-1001
24982,5100211,0,1,0,2,135000.0,Working,Secondary ,Married,House ,1,0,0,4.0,0.0,37,1
24983,5100213,0,1,0,2,135000.0,Working,Secondary ,Married,House ,1,0,0,4.0,0.0,37,1
24984,5100214,0,0,0,0,121500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,39,5
24985,5100215,0,0,0,0,121500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,39,5
24986,5100216,1,1,1,0,85500.0,Working,Secondary ,Single ,House ,0,1,0,1.0,0.0,44,1
24987,5100217,1,1,1,0,85500.0,Working,Secondary ,Single ,House ,0,1,0,1.0,0.0,44,1
24988,5100218,1,1,0,1,121500.0,Commercial associate,Higher education,Married,House ,0,0,0,3.0,0.0,28,3
24989,5100219,0,1,0,0,450000.0,Working,Secondary ,Civil marriage,House ,0,0,1,2.0,0.0,45,1
24990,5100220,0,0,0,2,315000.0,Commercial associate,Secondary ,Married,House ,0,0,0,4.0,0.0,41,16
24991,5100221,0,0,0,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,44,10
24992,5100222,1,1,0,0,157500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,48,18
24993,5100224,1,1,0,0,157500.0,Commercial associate,Higher education,Married,House ,0,0,0,2.0,0.0,48,18
24994,5100225,1,1,0,0,247500.0,Commercial associate,Secondary ,Married,House ,0,1,0,2.0,0.0,52,9
24995,5100227,1,1,0,0,148500.0,Commercial associate,Secondary ,Single ,House ,0,0,0,1.0,0.0,59,3
24996,5100228,1,1,0,2,202500.0,Commercial associate,Higher education,Married,House ,0,0,0,4.0,0.0,40,2
24997,5100229,1,1,0,0,135000.0,Commercial associate,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,47,18
24998,5100230,1,1,0,0,135000.0,Commercial associate,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,47,18
24999,5117072,1,1,0,0,135000.0,Commercial associate,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,47,18
25000,5117073,1,1,0,0,135000.0,Commercial associate,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,47,18
25001,5100232,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25002,5100233,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25003,5117904,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25004,5117905,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25005,5117906,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25006,5117907,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25007,5117908,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25008,5117909,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25009,5117910,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25010,5117911,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25011,5117912,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25012,5117913,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25013,5117914,1,0,1,0,117000.0,Pensioner,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,59,-1001
25014,5100235,1,1,1,0,270000.0,Working,Secondary ,Widow,House ,0,0,0,1.0,0.0,50,4
25015,5100236,1,1,0,0,225000.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,64,-1001
25016,5100237,1,1,0,0,225000.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,64,-1001
25017,5100238,0,1,0,1,382500.0,Working,Secondary ,Married,House ,0,0,0,3.0,0.0,35,1
25018,5100239,0,1,0,1,382500.0,Working,Secondary ,Married,House ,0,0,0,3.0,0.0,35,1
25019,5100240,1,1,0,1,90000.0,Working,Higher education,Married,With parents,0,0,0,3.0,0.0,34,14
25020,5100242,1,0,0,1,180000.0,Commercial associate,Higher education,Married,House ,1,1,0,3.0,0.0,27,8
25021,5100243,1,0,0,1,180000.0,Commercial associate,Higher education,Married,House ,1,1,0,3.0,0.0,27,8
25022,5100246,1,1,1,2,90000.0,State servant,Higher education,Married,Office apartment,0,0,0,4.0,0.0,34,0
25023,5117927,1,1,1,2,90000.0,State servant,Higher education,Married,Office apartment,0,0,0,4.0,0.0,34,0
25024,5117928,1,1,1,2,90000.0,State servant,Higher education,Married,Office apartment,0,0,0,4.0,0.0,34,0
25025,5100250,1,1,1,0,54000.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,66,-1001
25026,5100251,0,0,1,1,112500.0,Commercial associate,Higher education,Married,With parents,1,0,0,3.0,0.0,28,5
25027,5100256,0,1,0,1,225000.0,Working,Secondary ,Married,House ,1,1,0,3.0,0.0,44,4
25028,5100260,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25029,5117102,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25030,5117103,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25031,5117104,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25032,5117105,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25033,5117107,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25034,5117108,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25035,5117109,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25036,5117110,1,1,0,0,126000.0,Pensioner,Secondary ,Married,House ,0,0,0,2.0,0.0,65,-1001
25037,5100262,0,0,1,0,67500.0,Pensioner,Lower secondary,Married,House ,0,0,0,2.0,0.0,67,-1001
25038,5117953,0,0,1,0,67500.0,Pensioner,Lower secondary,Married,House ,0,0,0,2.0,0.0,67,-1001
25039,5117954,0,0,1,0,67500.0,Pensioner,Lower secondary,Married,House ,0,0,0,2.0,0.0,67,-1001
25040,5117955,0,0,1,0,67500.0,Pensioner,Lower secondary,Married,House ,0,0,0,2.0,0.0,67,-1001
25041,5117957,0,0,1,0,67500.0,Pensioner,Lower secondary,Married,House ,0,0,0,2.0,0.0,67,-1001
25042,5100263,0,1,1,0,225000.0,Commercial associate,Secondary ,Married,House ,1,0,0,2.0,0.0,42,3
25043,5117990,0,1,1,0,225000.0,Commercial associate,Secondary ,Married,House ,1,0,0,2.0,0.0,42,3
25044,5100265,0,0,1,0,135000.0,Pensioner,Higher education,Separated,House ,0,0,0,1.0,0.0,66,-1001
25045,5118001,0,0,1,0,135000.0,Pensioner,Higher education,Separated,House ,0,0,0,1.0,0.0,66,-1001
25046,5118002,0,0,1,0,135000.0,Pensioner,Higher education,Separated,House ,0,0,0,1.0,0.0,66,-1001
25047,5118003,0,0,1,0,135000.0,Pensioner,Higher education,Separated,House ,0,0,0,1.0,0.0,66,-1001
25048,5100266,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25049,5118544,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25050,5118545,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25051,5118546,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25052,5118547,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25053,5118548,1,0,1,0,270000.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,50,4
25054,5100268,1,1,0,0,135000.0,Commercial associate,Higher education,Separated,House ,0,1,0,1.0,0.0,43,1
